0,1
1.523963,3.61765
4.863601,1.387772
2.990538,4.896857
-0.703498,2.441787
3.278733,3.51601
3.096439,2.656221
1.894229,0.757559
3.012007,2.824221
2.303197,3.229445
3.504407,4.893068
-1.520133,-1.14181
3.327083,4.384764
3.766503,0.40654
-4.44847,-4.906881
3.357271,3.906465
3.920633,1.874232
-2.206938,-5.868396
1.315673,2.050311
1.829981,1.990832
2.60099,2.011093
2.365082,3.765882
-0.842677,2.249667
2.908825,2.832937
2.741526,2.635477
0.915191,1.439984
3.053539,2.473141
3.76795,3.744833
-0.503487,-1.846089
4.056758,1.68838
-3.386291,-2.214539
2.931374,1.168082
3.049233,3.544833
3.750089,1.168598
-2.390552,-4.767978
1.289792,1.441849
2.514837,2.47524
4.63825,1.057343
1.163405,1.593585
2.649147,1.927681
2.784599,1.345108
1.116923,2.162168
-3.717758,-2.050919
2.930137,3.957696
3.373004,1.289203
-4.629155,-5.82445
2.360135,4.086721
1.707906,1.478139
-2.471891,-5.062373
0.493467,1.284252
2.489227,1.281718
5.223821,2.919147
2.400174,4.404781
0.426777,1.96435
2.429892,3.552131
2.232876,3.169127
3.742339,4.92314
-1.35006,-1.429434
4.811481,3.189255
3.437408,3.307989
4.246396,1.776863
-2.148722,-4.489221
0.725124,-0.154789
2.753847,0.632457
5.671039,1.37653
3.876742,-1.036739
0.327429,2.476097
4.437483,2.081908
3.242803,2.515182
2.858433,2.429231
4.154173,4.013666
3.550885,2.825809
3.880839,6.18273
-3.54874,-2.990291
2.429498,4.108692
4.063319,2.399076
-4.503168,-3.725671
4.378319,0.891654
4.608488,2.17912
-1.032492,-4.246648
2.330927,1.061045
1.321358,1.158245
6.148027,4.287714
4.720443,6.276868
-0.117811,4.096492
3.842775,3.333797
3.844243,4.168855
4.136203,3.846867
4.676124,5.3512
3.582611,4.592393
3.530485,7.032531
-1.632004,-1.576372
4.428962,5.291893
4.246623,2.27521
-0.666471,0.985598
4.255079,5.032043
5.68474,3.512081
1.899757,0.060204
3.517634,2.793272
2.193512,3.100171
6.215223,4.559978
5.118455,6.494942
1.160954,4.11489
4.178867,-2.707414
4.138186,3.85286
4.19843,4.108791
4.988799,7.025837
4.535428,3.587875
4.43486,5.333651
0.332095,-1.488899
5.479717,5.005142
4.775455,3.533807
-1.686924,-0.057143
4.62114,5.632307
4.722783,2.557969
1.493137,-0.430806
2.959167,2.985632
0.988384,0.204859
5.421859,3.963241
4.369987,3.999557
-1.380014,2.751283
1.341115,4.112285
3.726397,2.810784
2.195354,3.058881
3.924021,4.144731
1.851533,3.364972
3.058865,4.911873
-2.266046,-0.902285
3.344313,4.116631
3.715079,4.836488
-3.445717,-4.619125
3.091034,2.717448
4.585102,2.309378
0.482855,2.850579
2.052986,2.243025
3.48653,3.437438
5.102242,4.031216
4.685937,4.176574
4.372412,5.849689
3.771097,4.707873
4.658911,5.214352
4.346261,3.895559
-1.440786,-0.730415
4.736682,2.768407
-2.189925,-2.463073
4.834336,3.409943
3.947755,5.303045
5.474101,2.948902
0.127822,-3.845778
3.55429,4.331383
3.405029,3.661969
2.706985,5.009529
5.766534,4.608783
4.775381,4.477433
-1.045646,3.778606
4.768395,4.559969
3.287168,5.141635
3.121685,3.080461
4.259089,5.632515
3.370304,3.740041
4.286774,6.007248
-2.877683,-1.522768
4.973557,4.800391
4.526453,1.958685
-2.88621,-2.691453
3.870547,4.41952
5.048744,3.043539
1.059017,-3.312005
3.80229,3.394411
3.717388,3.717447
1.378662,2.69506
4.745849,0.691111
1.625877,3.453768
-0.517591,2.089164
3.09621,1.333847
2.502617,1.654886
1.247455,0.348763
3.19292,2.59369
2.149783,2.956837
3.376291,3.799667
-2.030813,-1.35711
2.685449,1.332891
-4.769946,-4.05856
3.674476,1.583191
-3.790645,-5.819446
2.546089,2.685285
3.470197,1.663746
6.695943,6.419641
6.084583,6.669571
1.384398,7.363234
5.190066,1.934091
4.481713,6.344987
4.742231,6.685769
5.36313,6.075481
3.002703,4.973649
4.037845,6.068818
-1.275552,-1.702304
6.012095,4.924974
4.856264,4.364368
-0.41925,1.486637
4.294186,5.630406
6.338544,3.880318
1.671455,-1.016327
4.12555,4.076083
1.939024,2.159188
5.554788,5.761887
4.653896,5.140064
-0.688654,4.593699
3.993357,4.509628
4.022131,4.797072
2.446856,2.06904
4.463091,4.974967
3.865491,4.984626
3.863068,5.390853
-2.122356,-1.58023
4.501515,3.635267
4.327058,2.024322
-2.873931,-3.888057
3.739553,4.580394
4.794215,2.634836
0.063478,-2.862731
2.747958,1.989253
-1.184564,-0.372368
5.138625,1.770413
2.69413,3.27401
-0.052704,1.806653
3.310957,2.292839
2.677301,4.599823
0.79646,-0.038568
3.136824,2.076929
1.450506,3.999133
1.758424,4.601164
-3.071245,-2.654886
2.449187,3.426423
3.808952,1.709382
-3.98238,-4.238882
1.383101,3.789203
3.960614,1.595666
-1.423189,2.453837
0.62153,1.746456
2.937362,1.202671
1.43738,2.470235
5.834689,3.588263
3.784051,5.299504
-0.13701,4.838855
4.633663,-2.165833
3.172455,3.455609
3.343886,4.243052
4.167312,5.212693
3.472831,3.469139
3.613188,4.690283
-3.241453,-1.146146
4.657588,4.727622
4.296357,3.187731
-4.527997,-4.324666
5.012331,3.87927
2.920952,6.795043
4.412542,3.162285
-0.786247,-2.859507
2.802154,2.299419
2.309134,2.184393
3.635781,4.353256
6.566091,7.061912
5.108877,6.953179
1.858593,5.660947
5.282026,1.253603
4.674631,6.036283
4.456327,5.149988
5.082456,6.369161
4.359386,6.994694
4.657026,6.875819
-0.987555,-1.429061
6.21419,3.586665
5.300175,2.950949
0.642406,1.149482
4.855775,6.271917
5.687576,3.033642
1.379969,4.826101
4.286791,5.971197
2.118901,1.766891
5.776634,2.818752
4.948317,5.977464
0.222515,2.82912
4.91538,3.232188
4.104805,4.432128
3.437377,3.977232
4.724972,4.475495
3.600229,6.426922
4.233383,6.438797
-2.044522,-1.512051
3.278279,3.762519
4.895309,2.82039
-3.288927,0.163406
4.627778,5.187439
5.082257,2.694632
-1.48597,-3.76042
3.69476,5.454349
2.914811,2.561033
6.418532,6.633729
5.533494,5.898904
1.013263,3.005503
5.126298,4.393867
4.25111,3.285805
3.305322,1.052409
4.806658,4.456059
3.458876,5.656266
3.851329,5.168916
-3.399288,-0.681846
5.173852,5.521641
5.148622,4.112116
-1.818486,-3.285726
3.25721,5.995705
5.585304,2.554456
0.178072,-2.764697
2.332241,2.148144
0.081935,-0.953495
3.797834,-0.288054
-0.013869,1.576281
2.368387,0.587017
2.332248,1.386929
0.398456,2.77682
-3.195649,-2.16543
0.952241,3.035316
2.880573,0.895757
-6.151676,-5.857558
1.879264,3.411754
2.651158,0.848985
-3.623359,-6.122006
1.027429,1.438524
5.621582,2.17318
4.230797,2.946234
-0.026517,2.853188
4.67808,0.122962
3.424109,2.632073
2.156894,3.868983
4.535265,3.729264
2.704194,5.113383
3.166435,5.402933
-2.284873,-1.360389
2.951749,4.469926
4.201022,3.533911
-1.702427,-0.26376
3.035557,5.3637
3.652708,2.886905
-1.725167,-2.199607
1.518207,2.623362
2.006201,0.642286
5.03872,1.915604
4.140625,4.791145
-2.129463,5.511438
3.645643,2.503971
3.527427,2.812025
2.313877,2.943428
3.737407,4.185637
2.979447,5.273618
3.254669,4.926164
-1.562018,-0.86787
3.56897,2.828001
4.050256,2.468606
-3.657696,-4.516251
3.319533,4.579812
4.717924,2.277472
-1.880589,-5.501396
2.996714,2.633473
-0.915947,-1.645342
4.912212,2.117159
2.297333,2.698188
-1.156075,1.296457
3.921593,3.127348
1.63183,-0.001967
3.514985,1.433636
2.443826,4.164546
1.827027,4.633588
-4.830552,-2.928634
2.705593,2.906804
3.5381,0.678935
-4.838827,-4.669659
0.779934,2.568022
3.078144,1.799439
-2.139212,-4.925712
-0.34085,0.737377
1.097271,1.127949
5.250681,-0.006975
3.390984,3.43092
-2.012489,1.906869
3.940016,2.730018
2.559911,3.379063
1.848837,3.040161
3.827791,4.053854
2.763866,3.387675
3.669395,5.192777
-1.732298,-1.531149
3.078237,2.858191
3.766371,3.227012
-4.359871,-5.193243
2.57545,3.199094
4.923759,1.723942
-3.578351,-6.826775
1.623046,2.696722
4.807454,1.168717
3.236377,2.898639
0.455601,1.081409
3.527642,3.446136
2.960171,2.809738
1.387165,1.81502
3.205168,2.707412
2.084396,2.149053
2.940473,3.988306
-2.510661,-1.776441
3.277533,2.519601
3.916562,2.405294
-4.978624,-4.404249
3.015475,3.761872
3.878914,1.709079
-1.482888,-6.382686
1.666056,3.442722
3.190253,5.375791
5.695364,4.290455
4.834782,4.380858
